0.777293,-0.395009,0.71325,0.240052,0.01425,0.297878,-0.16571,-0.123841,0.058527,-0.386577,-0.238166,-0.498632,0.081872,-0.116252,0.091611,-0.23692,0.382392,-0.129364,0.328387,-0.357628,0.825968,0.020753,0.48737,-0.242652,-0.437823,-0.219255,0.183541,0.362375,0.623893,-0.002087,0.366961,0.164083,0.529235,-0.684555,-0.065307,-0.409451,-0.244123,-0.260233,0.069026,0.732773,-0.351236,-0.074767,0.802099,-0.029015,0.317677,-0.533057,0.077426,-0.310822,0.064637,0.38348,0.592693,-0.096307,0.77137,-0.438065,0.54488,-0.639354,-0.080779,0.616227,0.199599,0.300828,0.049521,0.191145,-0.051284,-0.326695,1
1.364881,0.548738,0.776132,-0.130489,-0.747381,0.66129,-0.887056,-0.388374,-1.235739,-0.062309,1.454994,-0.617939,-0.155582,-1.053678,0.235336,0.20828,-0.182157,-0.343062,0.115584,0.249795,0.375589,-0.58887,-0.569679,-0.87608,-0.335653,0.77777,-0.585452,0.025103,1.508304,-0.079072,0.951772,0.167721,1.295758,-0.161742,-0.943666,-0.458956,-1.606436,0.187514,0.357647,0.747883,-0.517446,0.407538,0.550903,-0.988565,-1.106447,0.274455,-0.082983,-0.031076,0.423342,0.003453,1.366278,-0.126447,0.123123,1.080055,1.39336,0.582954,0.772444,-0.787608,-0.484152,-0.299893,-0.581274,0.792577,0.0367,-0.583004,1
1.399408,0.708402,0.760917,-0.109403,-0.744079,0.705006,-0.655592,-0.481476,-1.225882,-0.102911,1.348768,-0.680209,-0.115633,-1.000168,0.313117,0.179772,-0.06817,-0.556546,0.046345,0.212057,0.454719,-0.671481,-0.393988,-1.046786,-0.362429,0.855249,-0.684763,-0.025755,1.44179,-0.003646,0.944739,0.263603,1.185109,-0.282575,-0.922014,-0.293337,-1.485541,0.214283,0.335258,0.731536,-0.514214,0.327585,0.483771,-1.24928,-1.146058,0.250613,-0.223298,-0.136045,0.391798,-0.006793,1.176043,0.003653,0.187558,0.973561,1.186673,0.628221,0.718824,-0.83108,-0.399347,-0.374643,-0.58381,0.600457,0.026355,-0.476269,2
1.567922,0.670178,0.611477,-0.001257,-0.665579,0.413826,-0.50991,-0.494827,-1.271934,0.1382,1.25306,-0.451498,-0.523778,-1.195807,0.158054,0.295064,0.012401,-0.478938,0.063584,0.263195,0.458036,-0.567088,-0.462611,-0.698671,-0.515558,0.45,-0.642925,-0.110786,1.38426,0.023501,0.718736,0.418183,1.085089,0.199351,-0.631689,-0.434545,-1.413385,0.06469,0.13568,0.597079,-0.209464,0.385204,0.530282,-1.005511,-1.205111,0.058534,-0.268685,-0.489645,0.40396,-0.05182,1.310775,0.066357,0.143698,1.017709,1.099486,0.193413,0.262616,-0.586415,-0.479114,-0.354663,-0.288381,0.61929,0.236377,-0.281451,3
1.47624,0.56589,0.849093,-0.137259,-0.737936,0.669928,-0.780019,-0.263624,-1.225823,-0.13912,1.506735,-0.654685,-0.06071,-0.974138,0.260055,0.275023,0.014625,-0.548545,0.100492,-0.015045,0.423576,-0.678348,-0.536632,-1.133364,-0.247084,0.791062,-0.532864,0.017513,1.538047,0.025984,1.029693,0.380327,1.191069,-0.242994,-0.99857,-0.432834,-1.55971,0.157234,0.343486,0.717282,-0.584136,0.343237,0.649398,-1.11895,-1.058873,0.324344,-0.087149,-0.122421,0.309014,-0.079603,1.246843,-0.085727,0.013138,1.036324,1.210511,0.588874,0.869741,-0.815224,-0.494572,-0.22013,-0.566239,0.766815,0.052972,-0.599925,3
0.430024,-0.362222,0.170133,-0.217462,0.320506,0.421789,-0.030432,1.186438,-0.716599,0.389049,0.28653,0.598809,-0.746139,-0.527551,0.090259,0.441685,-0.008946,-0.226958,0.420623,-0.260825,1.482646,-0.137999,-0.188485,-0.309841,0.09265,-0.208267,0.44548,0.671737,-0.353181,0.137098,0.812205,-0.803409,1.431126,0.103125,-1.026126,0.607732,0.902769,-0.153483,0.276403,1.44395,-0.419705,0.65603,-0.040413,-0.010346,-0.158877,0.180259,-0.33363,-1.014246,-0.208423,0.56038,1.196568,0.723236,1.121356,0.596463,0.435149,-0.25085,0.862547,-0.485428,-0.813529,0.437367,0.516156,0.098469,0.722291,-0.00713,4
0.284353,-1.029086,0.324459,0.28432,-0.515441,-0.110873,-0.339291,0.429896,-0.521906,-0.249243,-0.983204,-0.402592,-0.211211,-0.356254,0.501182,-0.483383,0.380527,-1.114158,1.036133,-0.625689,0.434759,-0.032099,0.105689,-0.160865,0.026401,0.201346,1.077536,1.110577,0.158417,0.404322,0.08327,0.636207,-0.345313,0.116983,-0.332493,0.436118,0.658588,0.073897,-0.668368,0.373823,-0.369309,-0.390713,0.327248,0.041154,-0.480626,0.161439,0.740384,-0.328596,0.650181,-0.344882,1.057023,-0.394529,-0.05814,0.889433,-0.170344,0.415513,-0.025681,-0.575235,-0.27745,-0.221223,0.373206,-0.149815,-0.103104,-0.288859,5
-0.031156,-1.048165,0.428706,0.06706,-0.704882,0.080992,-0.213207,0.608197,-0.673778,-0.207963,-0.908655,-0.48079,-0.473841,-0.479525,0.353448,-0.409138,0.243133,-1.307206,1.035036,-0.689503,0.488457,0.065894,0.007775,-0.103536,0.272063,0.587988,1.023423,0.789481,0.105618,0.388928,-0.042253,0.494284,-0.327144,0.142012,-0.407623,0.913573,0.137827,0.335816,-0.838946,0.176963,-0.522387,-0.296457,0.597464,0.0532,-0.422114,0.303839,0.700533,-0.490613,0.429853,-0.195234,1.300438,-0.561871,-0.318289,0.820698,-0.088973,0.408777,-0.056597,-0.587251,-0.248361,-0.505493,0.451235,-0.395066,-0.391694,0.083917,5
0.413268,-1.151019,0.733906,-0.091004,-0.740968,0.129647,-0.57073,0.657578,-0.482878,-0.262372,-0.619373,-0.325891,-0.13181,-0.601188,0.664125,-0.694335,0.400298,-1.202931,0.859138,-0.594824,0.198816,-0.134876,0.155615,-0.364768,0.226189,0.649414,0.971885,1.07255,0.016433,0.589034,-0.211127,0.449014,-0.027035,0.071327,-0.160249,1.058377,0.434227,0.509342,-1.153507,0.317908,-0.414976,-0.505662,0.063055,0.146152,-0.329464,0.57245,1.085217,-0.146293,0.398342,-0.091182,1.220918,-0.778717,-0.089714,0.67006,-0.118843,0.531135,-0.183072,-0.734889,-0.344011,-0.444008,0.255703,-0.401969,-0.371848,-0.189761,5
0.183018,-1.070354,0.580071,0.421177,-0.820797,0.380383,0.115288,0.338404,-0.285365,-0.22544,-1.232247,-0.360742,-0.028044,-0.363375,0.519737,-0.211109,0.070322,-0.856018,1.040869,-0.5783,0.128038,0.179958,-0.028071,-0.119298,-0.055206,0.40487,0.803053,0.771035,0.36432,0.26775,-0.060243,0.135917,-0.33226,0.129148,-0.494792,0.408721,0.357426,0.513795,-0.268174,0.317135,-0.368139,-0.61013,0.650694,-0.125331,-0.229568,0.223273,0.696197,-0.265915,0.408351,-0.097416,1.198387,-0.406491,-0.248662,1.014085,0.022959,0.321652,-0.064384,-0.56886,-0.177074,-0.251483,0.188726,-0.195993,-0.25741,-0.100107,5
0.393631,-1.141004,0.369828,0.047585,-0.524926,0.075335,-0.471123,0.743165,-0.651358,-0.166467,-0.949032,-0.475796,-0.231341,-0.45331,0.457697,-0.511378,0.307894,-1.118751,1.001031,-0.630816,0.406829,0.015824,0.029147,-0.28144,0.231599,0.493269,1.027755,0.964727,0.073003,0.413998,-0.175133,0.560242,-0.328235,0.236872,-0.429329,0.996174,0.376482,0.345821,-0.849856,0.150649,-0.414824,-0.277689,0.470547,0.132472,-0.391776,0.190478,0.912936,-0.514916,0.299258,-0.024861,1.161433,-0.444982,-0.083387,0.658327,0.116865,0.306323,-0.121689,-0.488302,-0.285467,-0.38389,0.228923,-0.292846,-0.44816,-0.049209,5
