2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,1
2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,1
2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,2
2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,3
2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,3
2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,4
2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,5
2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,5
2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,5
2.74E-01,0.00E+00,6.18E-02,3.67E-01,0.00E+00,0.00E+00,0.00E+00,8.06E-01,0.00E+00,0.00E+00,5.46E-01,2.05E-01,0.00E+00,1.16E-01,2.91E-01,4.08E-01,0.00E+00,0.00E+00,0.00E+00,5.43E-01,4.38E-01,1.12E-01,1.22E-01,0.00E+00,1.37E-01,0.00E+00,0.00E+00,0.00E+00,1.18E-01,1.11E-01,6.15E-02,1.33E-02,2.31E-01,0.00E+00,0.00E+00,4.00E-01,4.01E-01,0.00E+00,0.00E+00,0.00E+00,1.17E-02,0.00E+00,2.29E-01,0.00E+00,5.74E-02,8.65E-01,0.00E+00,3.25E-01,0.00E+00,0.00E+00,4.71E-01,3.95E-01,4.32E-01,3.53E-01,3.28E-01,2.22E-01,0.00E+00,0.00E+00,9.91E-03,6.61E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,3.87E-02,3.00E-01,4.20E-01,0.00E+00,5.29E-01,1.84E-01,0.00E+00,0.00E+00,0.00E+00,1.16E-01,1.16E-01,0.00E+00,2.97E-01,9.49E-02,0.00E+00,3.55E-01,1.60E-02,4.19E-02,0.00E+00,0.00E+00,0.00E+00,5.45E-01,2.42E-03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,1.28E-01,5.17E-01,2.08E-01,1.25E-01,0.00E+00,5.08E-02,4.12E-01,4.19E-01,5.77E-01,3.20E-01,6.84E-01,2.62E-01,4.76E-01,3.42E-01,6.54E-01,0.00E+00,3.58E-01,0.00E+00,3.36E-01,0.00E+00,4.23E-01,0.00E+00,0.00E+00,2.31E-02,0.00E+00,1.17E-01,0.00E+00,0.00E+00,7.16E-01,3.57E-02,5.83E-01,5.12E-01,0.00E+00,0.00E+00,9.96E-02,3.51E-02,9.14E-02,5
