-0.5562,0.081438,-0.589157,1.160076,-0.403341,-0.425283,0.162474,0.024956,-0.742437,0.158627,-0.621382,-0.564344,-0.964439,-0.692964,-0.833528,-0.25941,-0.865065,-0.130072,0.305202,0.21969,-0.323323,0.222642,0.935318,-0.380632,-0.284477,0.105506,-0.308303,1.419549,1.280988,0.673642,-0.273961,-0.00093,1.380677,-0.316836,-0.256833,0.309907,-0.585459,-1.173921,-0.504685,-0.232895,-0.174315,-0.135915,0.035317,-0.52312,-1.005779,0.332338,0.939018,-0.759133,-0.21545,0.319476,0.966132,-0.081749,1.237756,0.251804,0.113285,0.643758,0.551296,-0.83685,0.86481,1.183328,0.040713,0.045807,-0.244435,-0.410427,1
-0.066219,0.449089,-0.597955,0.709604,0.237424,-0.267519,0.329572,-0.341632,-0.369073,-0.078303,-0.05812,0.07994,-0.915571,-0.60198,-0.940246,-0.220032,-0.375708,-0.296352,-0.047336,0.427486,-0.097025,0.483365,0.337684,-0.066835,-0.403041,0.235947,-0.742884,0.85032,1.020306,0.720885,-0.744033,-0.035624,0.740389,-0.189774,0.137457,-0.256967,-0.339824,-1.008388,-0.394331,-0.103166,-0.236936,-0.367225,-0.206956,-0.325188,-1.069325,-0.036137,0.683994,-0.739926,-0.329779,0.219789,1.472746,0.07547,0.556861,0.286823,0.047145,0.558421,0.827204,-0.646037,0.258838,1.002897,0.075827,0.216538,-0.564935,0.089196,1
-0.647287,-0.479326,-0.280215,1.117449,-0.393026,-0.382324,-0.628704,0.084949,-0.60241,-0.272866,-0.252116,-0.356263,-0.271632,-0.050419,-0.826204,-0.299188,-1.14983,0.022027,0.792067,0.135515,-0.285184,-0.329257,1.092313,-0.464065,-0.246298,-0.255018,-0.036161,0.543612,0.769772,0.078169,0.330688,0.398658,1.286972,-0.439121,0.027317,0.179309,-0.446722,-1.077549,-0.341648,0.063882,-0.09053,-0.460645,0.047624,-0.617407,-0.396381,0.835519,0.647729,-0.264552,0.047681,0.341739,0.922521,-0.385424,1.272137,0.336494,-0.151718,0.495705,0.254186,-0.54009,0.444598,0.659048,-0.21124,0.221038,0.300725,-0.32382,1
0.217261,-0.03636,-0.0355,0.150175,-0.002709,-0.086053,-0.314126,0.224108,0.25573,0.325527,-0.005299,-0.067722,-0.021815,0.460974,-0.280566,-0.999142,0.020136,0.80891,-1.092313,0.439134,-0.060586,0.106649,0.219625,0.214645,0.113914,-0.306316,0.107818,0.369785,-0.077309,0.406579,-0.212864,-0.535935,-0.051223,0.207053,0.446064,-0.281148,-0.52994,0.013106,-0.33332,-0.420285,0.267773,-0.278915,0.493614,-0.051021,-0.207222,0.549531,0.54155,0.296145,0.570191,-0.231005,0.407976,0.20039,-0.441777,0.591358,0.136281,0.131538,-0.000813,-0.032475,-0.421383,-0.054476,-0.291759,0.222119,0.532118,-0.349963,2
0.216954,-0.244977,0.030174,0.862542,-0.485855,-0.187104,-0.559224,0.184807,0.494335,0.239388,-0.200385,0.007869,-0.168778,0.651417,-0.366672,-0.639386,0.364117,0.417803,0.148851,1.101512,0.259144,0.07132,0.150964,0.028295,0.205968,0.148114,0.281645,-0.348231,0.276819,-0.27412,-0.492852,-0.265414,-0.228079,0.296781,0.446092,-0.201527,-0.903917,0.686583,-0.411701,-0.50168,0.515747,-0.256848,0.164855,0.159522,-0.304231,0.80653,0.582901,0.561446,0.329351,-0.518511,-0.027376,-0.122159,0.022384,0.854331,-0.021182,0.613629,0.202667,-0.016084,-0.955221,0.070498,0.096472,-0.404174,0.482586,-0.330117,3
-0.046844,-0.093714,0.728384,0.074435,0.1344,0.277234,-0.52995,-0.385853,0.698888,0.441656,0.469447,0.337568,0.187904,0.593076,0.205943,-0.596745,0.111953,1.279046,-0.660706,0.201617,-0.144256,0.023378,0.472799,0.108207,-0.175943,0.019769,0.250721,0.193237,-0.07942,-0.004706,-0.16674,-0.651249,0.626447,-0.280032,0.228813,-0.189231,-0.357626,0.114241,-0.072491,-0.252382,0.42193,-0.174637,-0.168653,0.011047,-0.065875,0.381627,-0.049915,-0.254183,0.274015,-0.071754,0.286944,-0.088264,-0.243904,-0.018219,-0.075254,-0.138497,0.273767,-0.066044,-0.171272,-0.322871,-0.231278,0.035029,-0.011103,0.266638,4
-0.499679,0.402884,-0.382194,0.234034,0.271533,-0.427204,0.48225,0.07578,0.30261,-0.170147,0.167827,-0.313093,-0.401991,0.373896,0.362021,-0.773058,-0.00585,1.244512,-0.380703,-0.02702,0.331465,0.284491,-0.00456,0.532812,-0.123534,0.054334,-0.05931,-0.301419,0.060909,0.482495,-0.329001,-0.075369,-0.319074,-0.298854,0.227403,-0.119679,-0.055763,-0.094442,-0.116554,-0.292195,0.290983,-0.221,0.085497,-0.249918,-0.07354,0.403839,0.379495,-0.041544,0.669557,-0.082747,0.169565,0.401811,-0.253622,0.622309,0.0794,0.276972,0.086914,-0.119785,0.14748,-0.165024,-0.348868,-0.047506,-0.106181,0.182519,5
0.002547,-0.007412,-0.00147,0.003633,0.007674,-0.004269,-0.000811,0.005162,-0.005986,-0.006669,-0.005168,0.001097,-0.004663,0.005233,0.005013,0.00501,0.006809,-0.005407,0.006856,0.000828,-0.005704,0.004749,-0.005181,0.001649,0.000047,0.005475,-0.006777,-0.002872,-0.003487,-0.003724,0.003846,-0.004078,-0.006921,0.005695,0.005484,0.002768,-0.007378,-0.003575,0.003607,-0.002565,0.003777,0.007031,-0.000075,0.00211,0.001625,0.000615,0.005544,0.000698,0.004444,-0.000049,-0.00661,-0.001225,0.007631,0.004777,0.002746,0.000171,-0.005856,-0.000533,0.00166,0.000922,0.002302,0.002963,0.006185,-0.005556,2
0.006348,0.006636,-0.002316,-0.003168,-0.000213,-0.001831,0.007105,0.006726,0.004367,0.001982,-0.00633,0.000334,-0.0013,0.00532,-0.003964,0.006261,0.005965,0.004448,-0.003405,-0.004852,-0.007323,-0.003453,0.002245,0.004011,0.00742,-0.00702,-0.001708,0.00127,0.000566,0.005505,0.00202,-0.003919,0.002548,0.006801,0.000665,0.00548,-0.002955,-0.003461,0.003565,0.000051,0.002719,0.003162,0.006705,0.002936,0.005541,0.004493,0.000445,-0.000621,-0.005779,0.00152,0.007662,0.006581,-0.003001,0.000213,-0.005542,0.004048,0.002824,-0.005787,-0.000109,-0.003067,0.000794,-0.002046,0.000521,0.00394,2
-0.140376,-0.265086,-1.314017,-0.249656,0.526101,-1.009434,-0.946238,-0.102391,0.27615,-0.184358,0.273283,0.085307,0.560885,0.704172,1.057124,-0.383384,0.377554,0.747606,-0.814617,0.075885,0.659408,-0.008653,-0.127398,-1.004163,0.27713,0.825867,-0.722934,0.479978,-0.507012,-1.037956,-0.147562,0.324262,0.919541,-0.050152,0.61301,-0.253357,0.971364,0.077114,-0.896745,0.142474,-0.076496,0.871772,0.372646,-0.272418,-0.447037,1.192933,0.622236,-0.207114,0.211727,-0.624651,-0.312775,-0.107103,0.798605,-0.728091,0.135252,0.885124,0.545809,-1.342429,-0.657906,0.247924,-0.024947,-0.021563,-0.37345,-1.086235,2
