100000458	1879
100000458	6667
100000458	1876
100000458	1045
100000458	1874
100000458	5452
100000463	79923
100000463	3727
100000467	79923
100000467	23512
100000468	1876
100000468	367
100000468	7020
100000468	79923
100000468	23512
100000468	1045
100000468	1874
100000468	2033
100000468	8928
100000468	6601
100000468	3725
100000468	10664
100000470	5291
100000473	1879
100000473	3727
100000473	6599
100000473	4149
100000473	1045
100000473	10538
100000476	4609
100000488	51548
100000488	6599
100000651	10664
100000651	3297
100000683	10538
100000683	367
100000683	1876
100000683	6599
100000683	1045
100000683	1874
100000683	2627
100000732	2355
100000732	7182
100000732	6598
100000736	6938
100000736	2353
100000736	6601
100000736	6667
100000736	3727
100000736	1879
100000736	5452
100000736	1876
100000736	2355
100000736	53335
100000736	10891
100000736	7020
100000739	6872
100000739	7182
100000739	5460
100000739	6934
100000739	2146
100000739	10538
100000739	3725
100000740	5978
100000740	2627
100000740	367
100000742	1021
100000750	6938
100000750	2113
100000750	6601
100000750	2355
100000750	3725
100000767	6872
100000767	6601
100000767	3725
100000767	2908
100000767	4089
100000767	53335
100000767	3172
100000769	10664
100000769	6938
100000769	5885
100000769	6688
100000769	3662
100000769	2078
100000784	3172
100000784	6772
100000786	2078
100000786	6938
100000786	3002
100000786	7020
100000786	4149
100000786	79923
100000786	255743
100000786	5885
100000786	6601
100000786	7431
100000786	51684
100000786	53335
100000786	1879
100000786	1876
100000802	54557
100000802	55841
100000802	57003
100000802	23053
100000802	9881
100000802	57616
100000802	57472
100000802	6664
100000802	367
100000802	959
100000802	84144
100000802	154661
100000802	2887
100000802	5592
100000802	29761
100000802	23064
100000802	19
100000802	54726
100000802	23379
100000802	3725
100000802	79366
100000802	10725
100000802	51251
100000802	23135
100000802	60529
100000802	9444
100000802	171019
100000802	5937
100000802	260425
100000802	8816
100000802	57863
100000802	6599
100000802	255919
100000802	118427
100000802	9211
100000802	989
100000802	152330
100000802	6780
100000802	6872
100000802	55084
100000802	9847
100000802	2976
100000802	10395
100000802	254251
100000802	831
100000802	137492
100000802	9223
100000802	196441
100000802	5806
100000802	744
100000802	140460
100000802	8910
100000802	27020
100000802	7334
100000802	54963
100000802	55735
100000802	3799
100000802	2033
100000802	132789
100000802	201626
100000802	58533
100000802	79745
100000802	57494
100000802	5870
100000802	26145
100000802	3458
100000802	5326
100000802	163404
100000802	4790
100000802	5578
100000802	3198
100000802	9325
100000802	144402
100000802	9672
100000802	10933
100000802	9645
100000802	116328
100000802	55279
100000802	81929
100000802	57646
100000802	205564
100000802	8724
100000802	91057
100000802	26224
100000802	9875
100000802	8545
100000802	23462
100000802	9200
100000802	3659
100000802	64839
100000802	4885
100000802	5451
100000802	4603
100000802	5747
100000802	84084
100000802	11320
100000802	6513
100000802	79733
100000802	54674
100000802	50937
100000802	6772
100000802	5978
100000802	90293
100000802	23219
100000802	64795
100000802	4144
100000802	26135
100000802	11231
100000802	1050
100000802	51050
100000802	23768
100000802	92312
100000802	23022
100000802	5787
100000802	7874
100000802	3975
100000802	93986
100000802	1655
100000802	64881
100000802	56853
100000802	28514
100000802	27183
100000802	10565
100000802	3609
100000802	81846
100000802	10527
100000802	4780
100000802	130074
100000802	8851
100000802	120114
100000802	5906
100000802	1104
100000802	55805
100000802	85352
100000802	7145
100000802	57561
100000802	1147
100000802	153733
100000802	132660
100000802	122786
100000802	1756
100000802	7409
100000802	79956
100000802	10138
100000802	1213
100000802	7020
100000802	124535
100000802	57620
100000802	5077
100000802	2120
100000802	57120
100000802	1740
100000802	29922
100000802	7504
100000802	23760
100000802	169200
100000802	8501
100000802	9908
100000802	10477
100000802	2309
100000802	5316
100000802	53358
100000802	4884
100000802	10979
100000802	57522
100000802	170692
100000802	27347
100000802	4610
100000802	9821
100000802	150786
100000802	1654
100000802	7143
100000802	9699
100000802	22866
100000802	51496
100000802	8074
100000802	10846
100000802	3069
100000802	9459
100000802	23522
100000802	3642
100000802	55137
100000802	3416
100000802	3021
100000802	5354
100000802	27032
100000802	4863
100000802	527
100000802	84945
100000802	23512
100000802	28996
100000802	1810
100000802	11096
100000802	83872
100000802	25766
100000802	9715
100000802	128866
100000802	23160
100000802	22890
100000802	63973
100000802	23362
100000802	136319
100000802	9547
100000802	144348
100000802	55198
100000802	64400
100000802	9794
100000802	51317
100000802	2146
100000802	25843
100000802	7049
100000802	55339
100000802	9748
100000802	23271
100000802	121512
100000802	23403
100000802	8648
100000802	340554
100000802	55970
100000802	10640
100000802	55023
100000802	58478
100000802	7187
100000802	4026
100000802	6950
100000802	26084
100000802	10452
100000802	22955
100000802	114880
100000802	463
100000802	5412
100000802	158427
100000802	23731
100000802	815
100000802	3572
100000802	3151
100000802	6938
100000802	7071
100000802	9586
100000802	55031
100000802	9044
100000802	9678
100000802	3020
100000802	4781
100000802	360023
100000802	171017
100000802	84280
100000802	114788
100000802	2820
100000802	2781
100000802	23774
100000802	9258
100000802	100127983
100000802	9819
100000802	81545
100000802	23350
100000802	153572
100000802	51714
100000802	6045
100000802	3097
100000802	1859
100000802	8661
100000802	56934
100000802	491
100000802	4779
100000802	285672
100000802	196528
100000802	3739
100000802	83698
100000802	144165
100000802	9839
100000802	1739
100000802	10009
100000802	25853
100000802	8986
100000802	648
100000802	801
100000802	5533
100000802	137970
100000802	81847
100000802	5980
100000802	9230
100000802	59353
100000802	10063
100000802	9984
100000802	10228
100000802	80034
100000802	23414
100000802	7107
100000802	4008
100000802	6304
100000802	160418
100000802	23082
100000802	2983
100000802	116931
100000802	81537
100000802	29966
100000802	161357
100000802	11044
100000802	490
100000802	2487
100000802	9468
100000802	29974
100000802	253430
100000802	79665
100000802	51626
100000802	8573
100000802	23369
100000802	18
100000802	6500
100000802	26115
100000802	80315
100000802	9142
100000802	5791
100000802	10736
100000802	10771
100000802	577
100000802	64854
100000802	5128
100000802	10513
100000802	84230
100000802	57700
100000802	29906
100000802	117584
100000802	10657
100000802	387082
100000802	223082
100000802	81831
100000802	51527
100000802	146057
100000802	5532
100000802	4009
100000802	114793
100000802	147111
100000802	5166
100000802	800
100000802	3189
100000813	2355
100000813	3725
100000813	2353
100001448	6597
100001448	5452
100001448	7020
100001448	3725
100003123	79923
100003123	23512
100003123	5080
100003132	3480
100003132	3172
100003163	2627
100003163	79923
100003163	3172
100003182	3172
100003183	2355
100003187	10127
100003187	1876
100003187	1045
100003187	1874
100003599	3170
100003599	6256
100003599	1869
100003599	6938
100003599	79923
100003599	2624
100003599	4609
100003599	3169
100003599	6872
100003599	6599
100003599	5978
100003599	2355
100003600	1874
100003600	2627
100003600	4609
100003600	8553
100003600	3172
100003600	6934
100003638	6722
100003638	7020
100003638	2959
100003638	79923
100003638	2627
100003638	2113
100003638	4609
100003643	4609
100003643	51592
100003643	3727
100003643	1879
100003643	1876
100003643	9869
100003643	6598
100003643	1045
100003643	1874
100003643	2959
100003643	2627
100003671	93986
100003671	1879
100003671	79923
100003671	367
100003671	1874
100003671	4899
100003671	2627
100003686	2959
100003686	6599
100003686	10127
100003686	6872
100003764	6667
100003764	1045
100003764	1874
100003764	6934
100003764	4899
100003764	6597
100003764	367
100003764	9968
100003764	7528
100003764	1997
100003764	2078
100003778	367
100003834	1879
100003834	1045
100003834	1874
100003834	2078
100003839	2627
100003839	602
100003839	7552
100003839	6599
100003839	10127
100003839	6688
100003839	2908
100003839	3172
100003839	1869
100003839	3725
100003844	6772
100003844	1050
100005118	602
100005531	3725
100005531	6601
100005531	1045
100005531	1874
100005531	6599
100005560	1045
100005560	1874
100005560	2627
100005560	79923
100006311	4609
100006311	6598
100006311	1869
100006340	10538
100006340	7528
100006340	2078
100006340	4149
100006340	2627
100006340	6598
100006340	6688
100006363	4089
100006363	1874
100006363	5460
100006363	2078
100006374	3172
100006374	1045
100006375	2627
100006375	3172
100006413	1876
100006413	23462
100006413	1874
100006413	93986
100008191	3725
100014148	2355
100014148	6598
100014148	4149
100014148	367
100014148	2113
100014148	10538
100014148	4609
100014148	5452
100014186	6938
100014186	3727
100014186	6601
100014186	602
100014186	1876
100014186	1045
100014186	1874
100014186	4899
100014186	2355
100014186	6599
100014246	1051
100014246	1997
100014246	2033
100014246	6772
100014246	23462
100014246	53335
100014246	6934
100014246	6667
100014246	6938
100014246	2113
100015973	6934
100015973	23462
100015973	3725
100015973	10664
100015973	10009
100015995	3169
100015997	6773
100015997	3725
100015997	2033
100015997	6601
100015997	6772
100015997	23462
100015997	6688
100015997	9869
100015997	3662
100015997	6938
100015997	2624
100015997	6667
100016003	4609
100016003	6597
100016003	23462
100016003	1050
100016003	9869
100016003	8553
100016003	3170
100016003	6938
100016003	4801
100016003	3169
100016003	6688
100016003	4800
100016003	3662
100016003	6256
100016003	1869
100016004	9869
100016004	51548
100016004	5090
100016004	6597
100016004	2353
100016004	6773
100016004	1051
100016004	2033
100016004	6772
100016004	23462
100016004	1050
100016004	6667
100016004	1879
100016004	3727
100016004	1876
100016004	6938
100016004	5452
100016006	3172
100016064	5978
100016064	2627
100016064	7020
100016064	3727
100016064	79923
100016080	6667
100016080	10538
100016080	3727
100016080	1879
100016080	1876
100016080	51548
100016408	6872
100016408	4609
100016408	5978
100016408	5452
100016408	2355
100016789	6872
100016789	5452
100016789	5090
100016789	23512
100016794	1874
100016794	1045
100016794	10664
100016873	2078
100017265	1997
100017265	6667
100017265	3172
100017265	6601
100017265	2113
100017265	53335
100017265	6773
100017265	5452
100017265	1051
100017265	2033
100017265	7528
100017265	23462
100017265	6772
100017266	6872
100017266	5978
100017266	4609
100017266	3172
100017266	5090
100017266	4088
100017266	5452
100017266	53335
100017266	93986
100017266	7020
100017266	602
100017267	79923
100017267	2078
100017267	6601
100017272	10664
100017272	6938
100017272	5090
100017272	2624
100017272	5885
100017272	4149
100017272	6601
100017272	53335
100017272	3727
100017272	1879
100017272	2355
100017272	1876
100017273	6772
100017273	23462
100017273	1050
100017273	6601
100017273	6938
100017273	2113
100017273	2624
100017273	147912
100017273	53335
100017273	3725
100017276	3172
100017276	5978
100017276	93986
100017280	4609
100017280	3169
100017281	5460
100017281	6934
100017281	4899
100017281	3725
100017281	7552
100017281	23462
100017281	6667
100017281	6938
100017289	3172
100017294	1045
100017294	4609
100017294	1874
100017294	79923
100017294	2033
100017294	23462
100017294	1997
100017294	10664
100017294	6938
100017295	3172
100017295	4800
100017295	79923
100017295	6667
100017295	1051
100017295	6872
100017295	2033
100017295	23462
100017295	1050
100017297	2627
100017297	6601
100017297	4801
100017297	6688
100017297	4800
100017297	3662
100017297	3725
100017297	2908
100017297	3172
100017297	2353
100017297	6721
100017298	3727
100017298	1879
100017298	2627
100017298	7528
100017298	1876
100017298	2078
100017298	1045
100017298	4149
100017298	1874
100017308	1876
100017308	79923
100017308	1045
100017308	1874
100017308	4899
100017308	3172
100017308	6598
100017308	1997
100017312	1045
100017312	1874
100017312	4899
100017312	1051
100017312	2033
100017312	6772
100017312	23462
100017312	1050
100017312	2078
100017312	6938
100017312	4149
100017319	3725
100017319	1997
100017319	5452
100017319	2113
100017319	6667
100017319	7020
100017323	4609
100017323	10127
100017324	6934
100017324	5978
100017324	3725
100017324	5090
100017324	2353
100017324	6599
100017324	6667
100017324	3727
100017324	10127
100017324	1879
100017330	1045
100017330	7182
100017333	3725
100017333	3172
100017333	3727
100017333	1879
100017333	6934
100017333	1876
100017333	6667
100017335	6938
100017335	2113
100017335	53335
100017335	3169
100017335	7528
100017335	7936
100017335	2078
100017335	6599
100017335	4801
100017335	2355
100017335	4149
100017340	5452
100017340	3725
100017340	6601
100017340	6688
100017340	79923
100017340	3662
100017340	53335
100017340	1869
100017340	2959
100017340	2627
100017340	6667
100017342	2113
100017342	79923
100017342	2355
100017342	6601
100017342	9968
100017342	4801
100017342	6688
100017342	3725
100017347	8928
100017347	3169
100017348	3297
100017348	3725
100017348	1051
100017348	2033
100017348	6772
100017348	23462
100017348	6599
100017348	3727
100017348	1879
100017348	10127
100017348	1876
100017348	10664
100017348	6938
100017355	6772
100017357	2113
100017361	6772
100017361	2078
100017361	10664
100017361	6938
100017361	2113
100017361	5885
100017363	7020
100017363	1876
100017363	79923
100017363	23512
100017363	4089
100017363	1045
100017363	6667
100017363	1874
100017363	3172
100017363	10009
100017363	26009
100017363	1997
100017363	6773
100017364	79923
100017364	2959
100017364	2627
100017364	4778
100017364	3662
100017364	4609
100017364	3172
100017365	3727
100017365	1879
100017365	3725
100017365	2627
100017365	1045
100017365	1874
100017365	4899
100017368	2078
100017368	1050
100017369	6934
100017369	3172
100017369	6872
100017369	6773
100017369	3725
100017369	23462
100017375	3172
100017375	2353
100017375	1879
100017375	3727
100017375	1876
100017375	6720
100017375	5460
100017375	6598
100017375	6773
100017375	1045
100017375	6934
100017375	6667
100017375	1874
100017375	1051
100017375	2033
100017375	23462
100017375	6772
100017375	1050
100017380	2113
100017380	9869
100017380	7528
100017380	2908
100017380	2078
100017380	3172
100017380	4149
100017380	6722
100017380	6688
100017384	4149
100017384	23462
100017384	1045
100017384	1874
100017384	2624
100017384	3169
100017385	6688
100017385	1050
100017386	3172
100017386	1879
100017386	1876
100017386	1051
100017386	2033
100017386	1045
100017386	1874
100017386	4149
100017386	6772
100017386	23462
100017393	3727
100017395	6720
100017395	1997
100017395	6934
100017395	2627
100017395	2959
100017395	2113
100017395	2101
100017395	3725
100017398	1051
100017398	2033
100017398	23462
100017398	6597
100017398	6772
100017398	1050
100017398	6688
100017398	3662
100017398	6934
100017398	6938
100017399	4089
100017399	3172
100017399	4088
100017399	3725
100017399	6597
100017399	1879
100017399	3727
100017399	6720
100017399	1876
100017399	2353
100017399	6934
100017399	1051
100017399	2033
100017399	8928
100017399	23462
100017399	6772
100017399	1045
100017402	1879
100017402	3727
100017402	3725
100017402	6772
100017402	1876
100017402	23462
100017402	1045
100017402	1874
100017402	6938
100017402	6934
100017403	2078
100017403	4149
100017403	4801
100017403	6688
100017403	23462
100017403	6256
100017403	1869
100017403	6934
100017403	6938
100017403	4609
100017404	3172
100017404	6597
100017404	1879
100017404	1876
100017404	6934
100017404	1874
100017404	1045
100017404	23462
100017404	6772
100017404	1050
100017407	3725
100017407	2353
100017407	6934
100017407	2113
100017407	6667
100017409	6934
100017409	6597
100017417	3172
100017417	5452
100017417	3727
100017417	1879
100017417	4609
100017417	1876
100017417	93986
100017417	2033
100017417	23462
100017417	1045
100017432	2101
100017432	2908
100017432	7528
100017432	9869
100017432	3172
100017432	2078
100017432	4801
100017432	6598
100017432	6688
100017432	4800
100017432	4149
100017432	3662
100017436	367
100017436	1050
100017436	3170
100017440	2627
100017448	3727
100017448	602
100017448	1876
100017448	1045
100017448	9968
100017448	1874
100017452	6601
100017452	4609
100017452	2355
100017452	53335
100017452	2113
110000062	463
110000062	29931
110000062	1106
110000062	5791
110000062	255488
110000062	23500
110000062	9886
110000062	54881
110000062	7112
110000062	3581
110000062	79691
110000062	2787
110000062	6579
110000062	1763
110000062	84978
110000062	5569
110000062	116931
110000062	2739
110000062	558
110000062	80271
110000062	23344
110000062	54822
110000062	10014
110000062	7280
110000062	54891
110000062	400949
110000062	79813
110000062	51088
110000062	8427
110000062	22904
110000062	9517
110000062	64857
110000062	57189
110000062	57701
110000062	54805
110000062	340017
110000062	29087
110000062	149076
110000062	4585
110000062	7373
110000062	9989
110000062	25924
110000062	1938
110000062	373863
110000062	29128
110000062	252983
110000062	2799
110000062	9779
110000062	80895
110000062	729540
110000062	8908
110000062	5128
110000062	8702
110000062	4174
110000062	25973
110000062	93349
110000062	100134368
110000062	25896
110000062	7593
110000062	65108
110000062	10326
110000062	3747
110000062	257407
110000062	586
110000062	10150
110000062	26036
110000062	5209
110000062	85360
110000062	9949
110000062	22990
110000062	85451
110000062	23367
110000062	3090
110000062	8435
110000062	10655
110000062	55545
110000062	55818
110000062	474170
110000062	55902
110000062	345557
110000062	28974
110000062	11034
110000062	84134
110000062	25953
110000062	118987
110000062	150350
110000062	55374
110000062	151531
110000062	284612
110000062	747
110000062	6330
110000062	79867
110000062	7185
110000062	6877
110000062	643401
110000062	11100
110000062	83607
110000062	5288
110000062	2798
110000062	10845
110000062	84924
110000062	155038
110000062	6555
110000062	653166
110000062	4009
110000062	8322
110000062	25909
110000062	7224
110000062	54872
110000062	10904
110000062	57495
110000062	6468
110000062	340273
110000062	2107
110000062	9777
110000062	387521
110000062	10771
110000062	6901
110000062	10241
110000062	2268
110000062	54436
110000062	2294
110000062	221710
110000062	134266
110000062	54943
110000062	84969
110000062	80320
110000062	643853
110000062	57713
110000062	126074
110000062	120227
110000062	84629
110000062	9320
110000062	22978
110000062	4193
110000062	7357
110000062	56996
110000062	768206
110000062	56889
110000062	29915
110000062	160760
110000062	2145
110000062	2357
110000062	79692
110000062	26249
110000062	284390
110000062	10577
110000062	7534
110000062	9972
110000062	9706
110000062	63035
110000062	51291
110000062	283038
110000062	5476
110000062	7504
110000062	26298
110000062	5198
110000062	801
110000062	55812
110000062	23231
110000062	6670
110000062	728689
110000062	4763
110000062	80740
110000062	55366
110000062	389206
110000062	9857
110000062	5021
110000062	400242
110000062	1431
110000062	3479
110000062	22
110000062	7337
110000062	8295
110000062	6809
110000062	5411
110000062	10221
110000062	51804
110000062	3516
110000062	5924
110000062	80704
110000062	6489
110000062	53353
110000062	27345
110000062	2582
110000062	84340
110000062	114885
110000062	8031
110000062	151613
110000062	66037
110000062	84925
110000062	65125
110000062	64324
110000062	55973
110000062	283464
110000062	9662
110000062	29933
110000062	340277
110000062	221656
110000062	9543
110000062	8773
110000062	57055
110000062	2315
110000062	10163
110000062	56940
110000062	10290
110000062	1105
110000062	56829
110000062	182
110000062	9295
110000062	84002
110000062	10626
110000062	150776
110000062	389524
110000062	2078
110000062	79443
110000062	2524
110000062	100133036
110000062	1112
110000062	1387
110000062	94121
110000062	64782
110000062	9775
110000062	6705
110000062	6789
110000062	392862
110000062	58986
110000062	113878
110000062	23428
110000062	10451
110000062	1475
110000062	51633
110000062	387787
110000062	84135
110000062	10856
110000062	55224
110000062	51163
110000062	56970
110000062	3835
110000062	9448
110000062	84669
110000062	10391
110000062	728485
110000062	4141
110000062	84553
110000062	8573
110000062	2098
110000062	84803
110000062	3007
110000062	4752
110000062	90625
110000062	10531
110000062	5962
110000062	3746
110000062	284217
110000062	57210
110000062	10520
110000062	58528
110000062	581
110000062	836
110000062	57054
110000062	5669
110000062	54896
110000062	6482
110000062	9658
110000062	9134
110000062	84869
110000062	4891
110000062	54620
110000062	259236
110000062	23513
110000062	55552
110000062	10207
110000062	8904
110000062	5218
110000062	60494
110000062	5089
110000062	5362
110000062	221692
110000062	159371
110000062	91010
110000062	79979
110000062	5147
110000062	63935
110000062	23603
110000062	79624
110000062	55291
110000062	6274
110000062	79161
110000062	342897
110000062	63910
110000062	11281
110000062	4968
110000062	10961
110000062	100130017
110000062	5066
110000062	10234
110000062	10087
110000062	163590
110000062	790
110000062	55870
110000062	1652
110000062	126731
110000062	7536
110000062	10229
110000062	387640
110000062	153396
110000062	813
110000062	100507436
110000062	11163
110000062	153129
110000062	767558
110000062	64167
110000062	284323
110000062	64419
110000062	64901
110000062	3005
110000062	254065
110000062	64850
110000062	196527
110000062	5939
110000062	6331
110000062	9728
110000062	22919
110000062	57830
110000062	23269
110000062	388115
110000062	7456
110000062	122830
110000062	123207
110000062	401548
110000062	387990
110000062	64215
110000062	84224
110000062	4745
110000062	285148
110000062	800
110000062	203259
110000062	9144
110000062	598
110000062	54212
110000062	7556
110000062	2559
110000062	83937
110000062	151126
110000062	10097
110000062	441518
110000062	219771
110000062	653639
110000062	22843
110000062	283377
110000062	253559
110000062	55614
110000062	53373
110000062	51097
110000062	26287
110000062	64747
110000062	123879
110000062	85026
110000062	92259
110000062	9628
110000062	5923
110000062	9203
110000062	5317
110000062	121274
110000062	7128
110000062	1363
110000062	339287
110000062	113277
110000062	648740
110000062	4210
110000062	60
110000062	51645
110000062	29919
110000062	2969
110000062	9421
110000062	197358
110000062	4067
110000062	1728
110000062	84918
110000062	3832
110000062	83903
110000062	100652781
110000062	402569
110000062	79726
110000062	9909
110000062	221188
110000062	6349
110000062	27341
110000062	7726
110000062	6997
110000062	10991
110000062	552889
110000062	3702
110000062	6354
110000062	91433
110000062	54816
110000062	169981
110000062	84329
110000062	63027
110000062	10015
110000062	9673
110000062	5805
110000062	11189
110000062	90416
110000062	5638
110000062	84923
110000062	4803
110000062	284930
110000062	150000
110000062	23119
110000062	10336
110000062	5681
110000062	8916
110000062	387263
110000062	55605
110000062	10332
110000062	9493
110000062	26151
110000062	115548
110000062	114781
110000062	643314
110000062	375
110000062	25847
110000062	55014
110000062	6935
110000062	6391
110000062	79841
110000062	79895
110000062	170384
110000062	30001
110000062	157
110000062	22927
110000062	113189
110000062	405754
110000062	56259
110000062	10174
110000062	3203
110000062	4888
110000062	51107
110000062	54828
110000062	4360
110000062	55787
110000062	10075
110000062	221883
110000062	114805
110000062	255101
110000062	401172
110000062	10352
110000062	6167
110000062	6604
110000062	9221
110000062	79734
110000062	9550
110000062	65250
110000062	6397
110000062	1454
110000062	6756
110000062	25912
110000062	9328
110000062	58485
110000062	23321
110000062	57563
110000062	6329
110000062	55028
110000062	51259
110000062	4774
110000062	84447
110000062	55236
110000062	653567
110000062	2081
110000062	23236
110000062	133383
110000062	639
110000062	54407
110000062	25862
110000062	400954
110000062	23390
110000062	438
110000062	5332
110000062	2690
110000062	27076
110000062	6334
110000062	2918
110000062	414152
110000062	7222
110000062	100272228
110000062	3852
110000062	1634
110000062	114897
110000062	9732
110000062	7347
110000062	10794
110000062	4324
110000062	4983
110000062	5356
110000062	3206
110000062	403313
110000062	10498
110000062	6543
110000062	23017
110000062	27123
110000062	90668
110000062	51059
110000062	5506
110000062	388695
110000062	200424
110000062	79989
110000062	4363
110000062	7090
110000062	6721
110000062	667
110000062	2941
110000062	54901
110000062	11273
110000062	148709
110000062	1737
110000062	51669
110000062	168741
110000062	23304
110000062	2693
110000062	22858
110000062	57148
110000062	7416
110000062	10237
110000062	22934
110000062	6375
110000062	23208
110000062	114614
110000062	6430
110000062	317671
110000062	8315
110000062	285500
110000062	117178
110000062	999
110000062	4001
110000062	79760
110000062	10114
110000062	57185
110000062	55015
110000062	80824
110000062	113802
110000062	57088
110000062	4664
110000062	79669
110000062	51614
110000062	55544
110000062	93
110000062	137886
110000062	6092
110000062	54544
110000062	55761
110000062	6840
110000062	6722
110000062	54733
110000062	388507
110000062	493856
110000062	9180
110000062	10580
110000062	83737
110000062	1974
110000062	7572
110000062	9829
110000062	23405
110000062	57102
110000062	5287
110000062	9848
110000062	55585
110000062	9867
110000062	178
110000062	129563
110000062	10026
110000062	10964
110000062	1611
110000062	100147773
110000062	55785
110000062	64781
110000062	6156
110000062	85301
110000062	29088
110000062	133418
110000062	665
110000062	57609
110000062	51479
110000062	4833
110000062	6703
110000062	27102
110000062	285668
110000062	5069
110000062	2647
110000062	148281
110000062	8411
110000062	27122
110000062	64750
110000062	57706
110000062	1362
110000062	9530
110000062	6532
110000062	9194
110000062	339983
110000062	57544
110000062	51761
110000062	81839
110000062	30835
110000062	3796
110000062	25836
110000062	23060
110000062	56900
110000062	151056
110000062	26953
110000062	55322
110000062	80206
110000062	7064
110000062	245932
110000062	8578
110000062	10156
110000062	8313
110000062	9655
110000062	143279
110000062	4864
110000062	89853
110000062	57016
110000062	64328
110000062	9969
110000062	8795
110000062	379
110000062	8745
110000062	9253
110000062	8533
110000062	11279
110000062	84815
110000062	80263
110000062	23299
110000062	100192420
110000062	28958
110000062	284325
110000062	6801
110000062	6857
110000062	7327
110000062	200010
110000062	3560
110000062	23418
110000062	55314
110000062	27133
110000062	389421
110000062	768211
110000062	518
110000062	26301
110000062	9208
110000062	51460
110000062	6603
110000062	79987
110000062	275
110000062	11177
110000062	3202
110000062	285596
110000062	2535
110000062	3109
110000062	3633
110000062	64858
110000062	11037
110000062	23710
110000062	9928
110000062	84269
110000062	1295
110000062	55863
110000062	3265
110000062	288
110000062	55116
110000062	79842
110000062	376132
110000062	2752
110000062	100529241
110000062	145946
110000062	23047
110000062	23118
110000062	728116
110000062	91319
110000062	79628
110000062	54880
110000062	148898
110000062	9553
110000062	83733
110000062	29994
110000062	7072
110000062	285877
110000062	3930
110000062	162427
110000062	2821
110000062	79096
110000062	57707
110000062	90806
110000062	1876
110000062	3231
110000062	56063
110000062	11094
110000062	51075
110000062	83608
110000062	81542
110000062	641364
110000062	969
110000062	80022
110000062	6732
110000062	4216
110000062	22891
110000062	9901
110000062	10734
110000062	23510
110000062	57486
110000062	24149
110000062	6311
110000062	54834
110000062	85464
110000062	114836
110000062	7976
110000062	7474
110000062	153769
110000062	55632
