0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,1,1
0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,2,1
0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,3,1
0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,7,1
0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,2,1
0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,9,1
0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,3,1
0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,7,1
0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,2,1
0.00E+00,0.00E+00,1.42E+00,0.00E+00,2.59E-01,0.00E+00,0.00E+00,1.72E-02,1.23E-01,0.00E+00,4.22E-01,6.58E-01,3.02E-01,4.86E-01,0.00E+00,0.00E+00,4.45E-02,3.00E-01,0.00E+00,0.00E+00,5.08E-01,4.10E-01,0.00E+00,3.74E-02,5.43E-03,0.00E+00,4.95E-01,5.15E-01,6.90E-01,7.63E-01,0.00E+00,5.75E-01,0.00E+00,0.00E+00,3.63E-01,7.47E-01,2.98E-01,0.00E+00,0.00E+00,7.85E-01,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.12E-01,4.22E-01,0.00E+00,1.59E-01,0.00E+00,0.00E+00,0.00E+00,4.16E-01,6.20E-01,1.75E-01,0.00E+00,0.00E+00,9.74E-02,0.00E+00,1.02E+00,0.00E+00,0.00E+00,0.00E+00,3.94E-01,3.77E-01,3,1
